Order ID,Order Date,Customer ID,Category,Sub-Category,Price,Quantity,Discount,Sales,Profit,Region,City,Payment Mode
ORD3985,2024-01-13,CUST7318,Home,Kitchen,220,5,0.07,1023.0,51.87,North,Bangalore,Cash
ORD3986,2023-10-03,CUST9338,Clothing,Shirt,5649,5,0.08,25985.4,1383.78,East,Chennai,Debit Card
ORD3987,2023-06-23,CUST5800,Home,Kitchen,7210,4,0.27,21053.2,3397.96,North,Kolkata,UPI
ORD3988,2023-09-24,CUST5051,Home,Appliances,3197,4,0.14,10997.68,2885.49,East,Mumbai,UPI
ORD3989,2023-01-25,CUST5138,Sports,Shoes,4386,4,0.2,14035.2,1438.12,North,Kolkata,Net Banking
ORD3990,2024-06-06,CUST4933,Clothing,T-shirt,2672,2,0.28,3847.68,758.3,West,Chennai,UPI
ORD3991,2024-03-21,CUST6927,Sports,Equipment,8666,2,0.15,14732.2,1813.34,West,Jaipur,Net Banking
ORD3992,2023-11-06,CUST7622,Home,Decor,9128,3,0.15,23276.4,4935.34,West,Delhi,Cash
ORD3993,2024-10-22,CUST4163,Home,Decor,2821,4,0.34,7447.44,2114.56,East,Jaipur,Debit Card
ORD3994,2023-08-26,CUST7277,Electronics,Mobile,3645,3,0.16,9185.4,1637.69,East,Mumbai,Cash
ORD3995,2023-08-21,CUST5677,Sports,Shoes,2569,5,0.21,10147.55,3002.73,East,Mumbai,UPI
ORD3996,2023-12-01,CUST4315,Home,Furniture,468,4,0.2,1497.6,305.57,East,Mumbai,UPI
ORD3997,2023-02-12,CUST7391,Electronics,Laptop,5119,2,0.11,9111.82,473.8,North,Bangalore,Cash
ORD3998,2023-12-22,CUST1236,Clothing,Shirt,2983,3,0.26,6622.26,1446.76,East,Chennai,Cash
ORD3999,2023-03-01,CUST1468,Sports,Equipment,7333,3,0.32,14959.32,2383.97,East,Mumbai,Credit Card
ORD4000,2023-05-25,CUST5854,Sports,Shoes,8811,4,0.1,31719.6,4670.73,West,Delhi,Net Banking
ORD4001,2023-12-27,CUST7062,Home,Kitchen,7953,3,0.21,18848.61,4248.05,South,Bangalore,UPI
ORD4002,2023-05-28,CUST1971,Electronics,Mobile,9027,2,0.14,15526.44,2234.7,West,Chennai,Net Banking
ORD4003,2023-03-19,CUST6877,Clothing,Jacket,4552,3,0.3,9559.2,488.14,East,Bangalore,Net Banking
ORD4004,2023-04-14,CUST2938,Home,Appliances,4846,2,0.08,8916.64,2394.95,East,Chennai,Cash
ORD4005,2024-09-29,CUST2147,Sports,Shoes,4342,2,0.0,8684.0,647.63,East,Mumbai,Credit Card
ORD4006,2023-07-25,CUST7480,Sports,Fitness,3003,4,0.19,9729.72,2243.48,North,Chennai,UPI
ORD4007,2023-05-28,CUST2741,Clothing,Jacket,2956,4,0.2,9459.2,2072.87,North,Mumbai,Cash
ORD4008,2023-02-06,CUST2813,Sports,Fitness,5170,3,0.27,11322.3,2384.08,North,Kolkata,UPI
ORD4009,2023-06-14,CUST7252,Clothing,T-shirt,392,2,0.16,658.56,59.48,South,Chennai,Credit Card
ORD4010,2024-12-20,CUST7799,Sports,Fitness,8717,1,0.1,7845.3,2091.93,South,Bangalore,Credit Card
ORD4011,2024-06-16,CUST8890,Clothing,Shirt,3157,5,0.29,11207.35,574.35,South,Kolkata,Net Banking
ORD4012,2024-05-16,CUST7307,Home,Appliances,2723,1,0.35,1769.95,482.76,South,Mumbai,UPI
ORD4013,2023-10-05,CUST3247,Home,Furniture,2436,3,0.31,5042.52,1260.99,East,Jaipur,Net Banking
ORD4014,2023-05-13,CUST4976,Sports,Equipment,9774,4,0.34,25803.36,5166.19,North,Bangalore,Debit Card
ORD4015,2024-01-28,CUST2175,Home,Decor,210,4,0.15,714.0,189.87,West,Mumbai,Credit Card
ORD4016,2023-10-02,CUST7256,Home,Furniture,3421,3,0.05,9749.85,1518.25,East,Delhi,Net Banking
ORD4017,2024-01-15,CUST4129,Sports,Equipment,9814,2,0.02,19235.44,4388.07,South,Delhi,Cash
ORD4018,2024-08-15,CUST4064,Clothing,Shirt,1918,3,0.14,4948.44,339.22,East,Kolkata,Cash
ORD4019,2023-06-15,CUST8396,Sports,Shoes,5207,4,0.27,15204.44,2899.2,North,Mumbai,Debit Card
ORD4020,2023-10-21,CUST5344,Electronics,Tablet,3479,1,0.28,2504.88,129.75,West,Mumbai,Credit Card
ORD4021,2023-05-20,CUST5009,Clothing,T-shirt,4521,1,0.08,4159.32,498.76,North,Jaipur,Credit Card
ORD4022,2024-04-26,CUST9350,Electronics,Laptop,9945,2,0.07,18497.7,5217.58,South,Bangalore,Debit Card
ORD4023,2023-04-01,CUST8994,Sports,Fitness,6521,2,0.12,11476.96,2354.18,North,Mumbai,Net Banking
ORD4024,2023-12-15,CUST3827,Sports,Equipment,7326,5,0.28,26373.6,3872.36,North,Chennai,Cash
ORD4025,2024-03-03,CUST7436,Sports,Fitness,2285,3,0.03,6649.35,1849.0,East,Mumbai,Cash
ORD4026,2023-11-11,CUST3142,Sports,Equipment,8209,1,0.29,5828.39,932.83,South,Kolkata,Net Banking
ORD4027,2024-09-21,CUST8658,Home,Furniture,107,1,0.02,104.86,18.78,South,Kolkata,UPI
ORD4028,2023-01-02,CUST2246,Sports,Equipment,9522,2,0.2,15235.2,2998.13,East,Mumbai,Debit Card
ORD4029,2024-08-14,CUST3273,Sports,Equipment,3816,5,0.24,14500.8,773.67,West,Bangalore,Cash
ORD4030,2023-09-05,CUST7947,Sports,Equipment,4529,2,0.1,8152.2,1644.1,West,Delhi,UPI
ORD4031,2024-03-29,CUST9436,Sports,Fitness,5103,2,0.33,6838.02,1362.94,North,Delhi,Net Banking
ORD4032,2023-09-29,CUST5914,Sports,Equipment,3213,2,0.19,5205.06,486.97,North,Jaipur,Net Banking
ORD4033,2023-06-20,CUST3333,Home,Decor,7759,2,0.31,10707.42,1833.38,East,Delhi,Net Banking
ORD4034,2024-12-28,CUST5288,Sports,Outdoor,5615,5,0.13,24425.25,6459.96,West,Jaipur,Cash
ORD4035,2023-09-02,CUST1669,Clothing,T-shirt,1996,1,0.07,1856.28,334.93,East,Delhi,Credit Card
ORD4036,2023-09-29,CUST3471,Sports,Fitness,6032,2,0.08,11098.88,2808.35,East,Delhi,Cash
ORD4037,2023-02-25,CUST8637,Home,Appliances,4948,3,0.09,13508.04,2570.54,North,Jaipur,Net Banking
ORD4038,2024-07-30,CUST9681,Clothing,Jeans,1355,1,0.01,1341.45,296.28,South,Kolkata,Net Banking
ORD4039,2023-12-01,CUST8804,Electronics,Headphones,7698,1,0.19,6235.38,1778.58,West,Mumbai,Debit Card
ORD4040,2024-01-04,CUST7165,Electronics,Laptop,5596,2,0.0,11192.0,2675.23,North,Delhi,UPI
ORD4041,2024-02-14,CUST5094,Home,Decor,1712,1,0.22,1335.36,251.43,North,Kolkata,Cash
ORD4042,2023-03-15,CUST1694,Home,Furniture,5831,1,0.02,5714.38,776.84,West,Kolkata,Net Banking
ORD4043,2023-06-21,CUST6203,Sports,Shoes,1967,1,0.2,1573.6,133.37,East,Kolkata,Debit Card
ORD4044,2023-01-23,CUST3124,Sports,Shoes,1837,3,0.12,4849.68,572.51,East,Bangalore,UPI
ORD4045,2023-02-24,CUST3319,Clothing,Shirt,2458,2,0.25,3687.0,292.72,North,Jaipur,Net Banking
ORD4046,2024-03-30,CUST5124,Clothing,T-shirt,1491,5,0.07,6933.15,999.3,West,Kolkata,UPI
ORD4047,2024-01-31,CUST2873,Home,Kitchen,9831,2,0.0,19662.0,5312.02,North,Delhi,Cash
ORD4048,2023-11-01,CUST1798,Sports,Outdoor,9261,2,0.34,12224.52,1216.61,West,Chennai,UPI
ORD4049,2023-09-19,CUST8503,Electronics,Headphones,4442,5,0.29,15769.1,3780.41,South,Delhi,Debit Card
ORD4050,2023-07-01,CUST4715,Clothing,Jacket,9604,3,0.22,22473.36,2078.78,East,Chennai,Debit Card
ORD4051,2024-08-02,CUST2407,Clothing,Jeans,7743,4,0.19,25087.32,1890.18,West,Delhi,Debit Card
ORD4052,2023-12-13,CUST8532,Clothing,Shirt,9808,2,0.06,18439.04,5057.39,West,Mumbai,Credit Card
ORD4053,2024-03-09,CUST8929,Sports,Shoes,5766,2,0.17,9571.56,960.52,East,Jaipur,Credit Card
ORD4054,2024-12-21,CUST9530,Sports,Equipment,4283,4,0.16,14390.88,2311.31,East,Delhi,Net Banking
ORD4055,2024-07-01,CUST5928,Home,Decor,1971,5,0.1,8869.5,2652.49,West,Bangalore,Net Banking
ORD4056,2024-04-10,CUST2391,Electronics,Laptop,4746,2,0.23,7308.84,1191.9,South,Chennai,Credit Card
ORD4057,2023-07-12,CUST5379,Sports,Shoes,103,5,0.14,442.9,89.3,West,Bangalore,Debit Card
ORD4058,2023-11-25,CUST1858,Home,Furniture,1336,2,0.23,2057.44,152.97,East,Chennai,Net Banking
ORD4059,2023-02-09,CUST8253,Sports,Equipment,7309,1,0.15,6212.65,1829.02,East,Jaipur,Credit Card
ORD4060,2023-01-26,CUST8785,Clothing,Jacket,6869,2,0.08,12638.96,1300.93,North,Delhi,Net Banking
ORD4061,2023-12-25,CUST2660,Clothing,Jeans,563,5,0.12,2477.2,486.29,West,Bangalore,Credit Card
ORD4062,2023-04-15,CUST6066,Clothing,Jeans,3006,5,0.3,10521.0,1259.38,North,Kolkata,Credit Card
ORD4063,2024-07-06,CUST5066,Home,Kitchen,5170,3,0.19,12563.1,689.11,South,Chennai,Credit Card
ORD4064,2024-05-28,CUST4566,Home,Kitchen,2510,5,0.22,9789.0,986.94,West,Mumbai,Net Banking
ORD4065,2024-08-06,CUST4565,Sports,Fitness,6127,2,0.13,10660.98,3175.24,North,Delhi,Credit Card
ORD4066,2024-08-31,CUST7744,Electronics,Headphones,892,5,0.31,3077.4,821.36,South,Delhi,Net Banking
ORD4067,2023-10-15,CUST6392,Electronics,Tablet,6903,2,0.29,9802.26,1703.72,East,Mumbai,UPI
ORD4068,2024-08-28,CUST4413,Electronics,Mobile,4686,3,0.17,11668.14,809.74,East,Delhi,Net Banking
ORD4069,2024-02-27,CUST7030,Home,Kitchen,9208,2,0.09,16758.56,3290.89,North,Mumbai,Credit Card
ORD4070,2023-03-12,CUST7784,Clothing,T-shirt,9498,3,0.32,19375.92,4360.31,South,Bangalore,UPI
ORD4071,2024-07-25,CUST2967,Sports,Shoes,7156,4,0.29,20323.04,5558.27,West,Delhi,Net Banking
ORD4072,2023-12-28,CUST4734,Electronics,Headphones,3877,5,0.0,19385.0,3605.8,East,Chennai,Net Banking
ORD4073,2024-10-06,CUST1515,Electronics,Tablet,5511,1,0.21,4353.69,619.28,East,Chennai,Net Banking
ORD4074,2023-05-28,CUST6459,Sports,Fitness,9054,1,0.03,8782.38,1714.16,West,Bangalore,UPI
ORD4075,2023-07-27,CUST3629,Clothing,T-shirt,7565,5,0.33,25342.75,4245.07,East,Mumbai,Net Banking
ORD4076,2023-02-20,CUST8113,Electronics,Mobile,4296,3,0.16,10825.92,2598.19,North,Kolkata,Debit Card
ORD4077,2024-09-19,CUST5549,Electronics,Tablet,5658,3,0.08,15616.08,2596.12,North,Mumbai,Cash
ORD4078,2023-12-29,CUST2553,Sports,Shoes,674,4,0.19,2183.76,462.59,South,Mumbai,Credit Card
ORD4079,2024-06-03,CUST1717,Home,Kitchen,5208,5,0.33,17446.8,3206.43,South,Kolkata,Credit Card
ORD4080,2023-02-08,CUST5140,Electronics,Tablet,1088,1,0.02,1066.24,302.42,East,Kolkata,Credit Card
ORD4081,2023-07-10,CUST8126,Sports,Fitness,2296,3,0.23,5303.76,423.17,South,Mumbai,Debit Card
ORD4082,2024-02-05,CUST2758,Home,Appliances,7288,3,0.19,17709.84,1837.6,South,Bangalore,Credit Card
ORD4083,2024-12-19,CUST5867,Electronics,Mobile,8820,5,0.23,33957.0,5921.6,North,Kolkata,Credit Card
ORD4084,2024-05-24,CUST8504,Sports,Outdoor,8800,4,0.25,26400.0,6476.43,North,Mumbai,Credit Card
ORD4085,2024-10-03,CUST9140,Clothing,Shirt,6676,4,0.21,21096.16,1060.49,West,Delhi,UPI
ORD4086,2024-12-24,CUST4565,Electronics,Mobile,3391,2,0.11,6035.98,784.35,West,Mumbai,Credit Card
ORD4087,2024-11-02,CUST2452,Home,Kitchen,8382,1,0.13,7292.34,1010.01,West,Chennai,Credit Card
ORD4088,2023-07-25,CUST4363,Home,Appliances,3526,4,0.12,12411.52,2915.25,East,Chennai,Cash
ORD4089,2023-12-02,CUST2237,Home,Furniture,4812,1,0.06,4523.28,934.31,West,Bangalore,Debit Card
ORD4090,2023-04-15,CUST2292,Sports,Equipment,3232,3,0.17,8047.68,737.19,South,Chennai,Credit Card
ORD4091,2023-08-07,CUST6170,Home,Furniture,7924,2,0.3,11093.6,2040.35,East,Delhi,UPI
ORD4092,2023-12-22,CUST3584,Electronics,Mobile,9506,4,0.17,31559.92,8624.56,West,Bangalore,Net Banking
ORD4093,2024-10-14,CUST1293,Clothing,T-shirt,5741,4,0.32,15615.52,3624.42,South,Mumbai,UPI
ORD4094,2023-02-26,CUST1846,Clothing,Jacket,2632,3,0.29,5606.16,1634.64,North,Chennai,Net Banking
ORD4095,2023-12-30,CUST5060,Electronics,Headphones,5934,5,0.24,22549.2,4073.18,East,Kolkata,Cash
ORD4096,2023-10-22,CUST6864,Sports,Outdoor,5041,3,0.07,14064.39,2601.99,West,Chennai,UPI
ORD4097,2024-08-15,CUST2684,Electronics,Laptop,5286,2,0.26,7823.28,2112.38,East,Delhi,Debit Card
ORD4098,2024-01-08,CUST6623,Sports,Fitness,9390,4,0.15,31926.0,6909.44,South,Delhi,Net Banking
ORD4099,2024-09-30,CUST5278,Clothing,Shirt,3377,2,0.34,4457.64,1081.06,South,Mumbai,Debit Card
ORD4100,2023-06-06,CUST7134,Clothing,Shirt,1851,3,0.0,5553.0,810.24,East,Mumbai,Net Banking
ORD4101,2023-01-15,CUST3307,Home,Decor,1283,4,0.09,4670.12,369.57,North,Kolkata,Net Banking
ORD4102,2024-04-03,CUST3872,Clothing,Shirt,6748,2,0.16,11336.64,3074.27,South,Chennai,Net Banking
ORD4103,2024-01-26,CUST5800,Home,Decor,2215,4,0.08,8151.2,1818.49,West,Mumbai,Credit Card
ORD4104,2023-12-23,CUST9560,Sports,Shoes,1274,4,0.17,4229.68,1086.12,North,Mumbai,Net Banking
ORD4105,2023-11-25,CUST7214,Sports,Outdoor,158,4,0.17,524.56,45.33,East,Bangalore,Credit Card
ORD4106,2023-01-08,CUST3029,Home,Furniture,6149,1,0.11,5472.61,620.85,West,Kolkata,Debit Card
ORD4107,2024-02-17,CUST8563,Home,Furniture,808,4,0.07,3005.76,842.33,North,Bangalore,UPI
ORD4108,2023-05-30,CUST5954,Electronics,Laptop,4990,1,0.3,3493.0,290.49,South,Chennai,Credit Card
ORD4109,2023-04-06,CUST6646,Home,Furniture,6658,1,0.02,6524.84,1144.35,West,Mumbai,Debit Card
ORD4110,2023-03-02,CUST6465,Home,Kitchen,3892,2,0.2,6227.2,913.47,North,Delhi,UPI
ORD4111,2023-01-24,CUST2150,Electronics,Laptop,5145,4,0.25,15435.0,1516.07,North,Bangalore,Net Banking
ORD4112,2024-05-24,CUST3971,Electronics,Tablet,519,4,0.34,1370.16,406.41,West,Chennai,Debit Card
ORD4113,2023-08-26,CUST9406,Home,Kitchen,5947,5,0.18,24382.7,5400.1,East,Mumbai,UPI
ORD4114,2023-09-20,CUST2375,Sports,Equipment,6565,3,0.19,15952.95,2346.78,East,Chennai,Debit Card
ORD4115,2024-11-20,CUST3804,Sports,Equipment,2890,1,0.17,2398.7,639.75,North,Delhi,Cash
ORD4116,2023-04-13,CUST9575,Sports,Shoes,3680,3,0.27,8059.2,772.17,West,Delhi,Credit Card
ORD4117,2023-10-14,CUST8599,Electronics,Laptop,5158,5,0.16,21663.6,2135.15,East,Kolkata,UPI
ORD4118,2023-09-03,CUST7354,Electronics,Mobile,9062,3,0.08,25011.12,2653.53,East,Delhi,Cash
ORD4119,2024-11-27,CUST7312,Electronics,Headphones,8466,4,0.15,28784.4,5843.43,East,Jaipur,Net Banking
ORD4120,2023-01-26,CUST3711,Home,Appliances,7913,1,0.31,5459.97,1057.94,North,Delhi,Net Banking
ORD4121,2024-02-19,CUST1138,Electronics,Tablet,1926,3,0.33,3871.26,666.07,North,Jaipur,UPI
ORD4122,2023-10-16,CUST3993,Clothing,Jeans,9371,5,0.12,41232.4,7205.07,West,Mumbai,Debit Card
ORD4123,2023-06-19,CUST2733,Home,Furniture,7857,2,0.19,12728.34,1557.62,East,Mumbai,Credit Card
ORD4124,2023-10-29,CUST9935,Sports,Outdoor,5309,4,0.09,19324.76,3928.68,South,Delhi,Net Banking
ORD4125,2024-03-08,CUST1478,Home,Furniture,3054,3,0.09,8337.42,1868.2,North,Jaipur,Net Banking
ORD4126,2023-03-13,CUST3990,Home,Decor,7895,2,0.05,15000.5,971.09,South,Mumbai,Credit Card
ORD4127,2023-05-10,CUST5011,Sports,Fitness,9476,1,0.06,8907.44,632.81,East,Chennai,UPI
ORD4128,2023-10-17,CUST8036,Clothing,Jacket,6037,4,0.31,16662.12,3544.2,West,Delhi,Net Banking
ORD4129,2024-08-07,CUST1691,Clothing,Shirt,9898,3,0.03,28803.18,6845.49,West,Kolkata,Debit Card
ORD4130,2023-08-06,CUST8211,Electronics,Tablet,661,3,0.29,1407.93,124.42,South,Bangalore,UPI
ORD4131,2024-12-30,CUST8129,Clothing,Jeans,7789,4,0.29,22120.76,3563.23,East,Mumbai,Credit Card
ORD4132,2023-12-19,CUST3786,Clothing,Jeans,8177,5,0.1,36796.5,10173.45,North,Delhi,Credit Card
ORD4133,2023-10-29,CUST9258,Clothing,T-shirt,4096,3,0.3,8601.6,2139.92,South,Mumbai,Credit Card
ORD4134,2024-05-02,CUST4583,Home,Furniture,9033,2,0.2,14452.8,789.95,North,Chennai,Net Banking
ORD4135,2024-01-02,CUST6373,Home,Kitchen,1892,2,0.07,3519.12,702.2,East,Chennai,Debit Card
ORD4136,2023-01-15,CUST2104,Electronics,Laptop,368,4,0.01,1457.28,103.13,South,Jaipur,Cash
ORD4137,2023-07-19,CUST4513,Home,Decor,7729,4,0.08,28442.72,1889.69,North,Mumbai,Net Banking
ORD4138,2024-11-30,CUST9510,Sports,Shoes,9990,2,0.25,14985.0,1586.71,West,Delhi,UPI
ORD4139,2024-04-23,CUST7499,Home,Decor,681,3,0.23,1573.11,113.92,South,Jaipur,Cash
ORD4140,2023-01-23,CUST5970,Clothing,Shirt,5824,3,0.05,16598.4,4522.15,East,Mumbai,Cash
ORD4141,2024-11-14,CUST7581,Home,Decor,4989,1,0.22,3891.42,705.06,South,Mumbai,Net Banking
ORD4142,2023-03-21,CUST5315,Clothing,Jeans,9273,4,0.03,35979.24,4351.65,North,Bangalore,Cash
ORD4143,2024-07-02,CUST5577,Sports,Fitness,6279,4,0.27,18334.68,5472.74,East,Mumbai,Debit Card
ORD4144,2024-05-23,CUST3772,Sports,Equipment,3092,1,0.0,3092.0,445.2,East,Delhi,Debit Card
ORD4145,2024-10-15,CUST8729,Home,Appliances,6647,4,0.01,26322.12,5941.86,West,Kolkata,UPI
ORD4146,2024-10-31,CUST6222,Home,Decor,3921,3,0.09,10704.33,1384.06,South,Mumbai,Cash
ORD4147,2023-06-06,CUST3998,Electronics,Mobile,6800,3,0.33,13668.0,3321.34,East,Chennai,Net Banking
ORD4148,2023-08-19,CUST7390,Clothing,T-shirt,2113,5,0.26,7818.1,684.48,East,Bangalore,UPI
ORD4149,2024-08-02,CUST7163,Clothing,Jeans,2501,4,0.1,9003.6,1864.32,South,Bangalore,Debit Card
ORD4150,2024-03-18,CUST5422,Sports,Equipment,2004,4,0.22,6252.48,744.28,East,Chennai,UPI
ORD4151,2023-11-01,CUST6016,Sports,Shoes,6497,5,0.19,26312.85,6462.66,South,Chennai,Debit Card
ORD4152,2024-07-18,CUST1612,Home,Furniture,1559,4,0.2,4988.8,1256.95,North,Bangalore,Credit Card
ORD4153,2024-10-08,CUST5915,Electronics,Mobile,1293,1,0.12,1137.84,278.98,South,Jaipur,Net Banking
ORD4154,2024-05-30,CUST8135,Home,Decor,938,2,0.25,1407.0,125.87,West,Delhi,UPI
ORD4155,2024-06-25,CUST6895,Electronics,Laptop,4296,1,0.02,4210.08,289.07,South,Mumbai,UPI
ORD4156,2023-03-23,CUST9642,Home,Appliances,2385,1,0.25,1788.75,525.87,North,Bangalore,UPI
ORD4157,2024-01-04,CUST4438,Sports,Equipment,208,1,0.32,141.44,39.74,East,Jaipur,Net Banking
ORD4158,2023-11-23,CUST4758,Clothing,Jacket,5871,1,0.09,5342.61,1035.29,North,Chennai,Net Banking
ORD4159,2024-04-17,CUST4325,Clothing,T-shirt,2429,3,0.28,5246.64,1146.58,East,Chennai,Cash
ORD4160,2024-05-28,CUST5591,Electronics,Headphones,3029,1,0.28,2180.88,275.35,South,Jaipur,Debit Card
ORD4161,2024-05-06,CUST1053,Clothing,T-shirt,8959,1,0.28,6450.48,785.81,North,Bangalore,Credit Card
ORD4162,2023-09-19,CUST6801,Electronics,Mobile,537,2,0.13,934.38,227.4,West,Bangalore,Credit Card
ORD4163,2024-07-11,CUST3754,Clothing,Jacket,9962,2,0.23,15341.48,3356.7,South,Kolkata,Cash
ORD4164,2023-12-13,CUST5472,Home,Kitchen,1508,3,0.16,3800.16,789.0,West,Kolkata,Cash
ORD4165,2023-11-26,CUST4173,Home,Furniture,1635,4,0.07,6082.2,363.1,South,Bangalore,Net Banking
ORD4166,2024-07-16,CUST5931,Sports,Outdoor,6680,1,0.29,4742.8,321.14,East,Bangalore,UPI
ORD4167,2023-09-05,CUST7808,Clothing,Jacket,5209,4,0.2,16668.8,3919.08,South,Delhi,Debit Card
ORD4168,2024-05-02,CUST6455,Clothing,Shirt,7413,2,0.02,14529.48,2235.59,East,Kolkata,Debit Card
ORD4169,2023-02-04,CUST3742,Sports,Outdoor,2939,4,0.07,10933.08,2561.84,North,Jaipur,Debit Card
ORD4170,2024-09-26,CUST3734,Home,Kitchen,1638,2,0.31,2260.44,362.51,East,Kolkata,Credit Card
ORD4171,2023-06-27,CUST5160,Sports,Equipment,1726,2,0.12,3037.76,565.09,West,Jaipur,Cash
ORD4172,2023-10-14,CUST8500,Sports,Outdoor,7774,4,0.25,23322.0,3422.12,South,Kolkata,Credit Card
ORD4173,2023-09-05,CUST1751,Electronics,Mobile,6093,4,0.15,20716.2,2037.43,North,Mumbai,Cash
ORD4174,2024-07-16,CUST3653,Clothing,Jeans,6436,2,0.05,12228.4,972.77,North,Kolkata,Net Banking
ORD4175,2023-05-05,CUST5027,Home,Kitchen,6189,4,0.1,22280.4,5735.19,West,Mumbai,Cash
ORD4176,2023-06-21,CUST1442,Home,Appliances,9912,4,0.07,36872.64,10650.81,North,Delhi,Debit Card
ORD4177,2023-09-04,CUST7026,Clothing,Shirt,5388,2,0.18,8836.32,2638.93,East,Jaipur,Net Banking
ORD4178,2023-10-23,CUST3458,Sports,Equipment,8135,1,0.07,7565.55,1522.07,East,Chennai,Cash
ORD4179,2023-02-21,CUST6001,Clothing,Jacket,9897,4,0.07,36816.84,4384.22,East,Chennai,Debit Card
ORD4180,2023-03-29,CUST9702,Home,Decor,1938,1,0.11,1724.82,289.69,South,Kolkata,Credit Card
ORD4181,2023-01-02,CUST3362,Sports,Equipment,106,5,0.3,371.0,104.44,North,Kolkata,Credit Card
ORD4182,2024-04-13,CUST3828,Electronics,Mobile,3224,4,0.12,11348.48,3276.9,East,Mumbai,Cash
ORD4183,2023-05-03,CUST6139,Clothing,T-shirt,6224,5,0.29,22095.2,6286.8,West,Kolkata,Debit Card
ORD4184,2024-10-24,CUST6672,Home,Furniture,2158,2,0.19,3495.96,268.9,South,Jaipur,Net Banking
ORD4185,2023-05-16,CUST2667,Clothing,T-shirt,6828,2,0.3,9559.2,1987.58,South,Jaipur,Cash
ORD4186,2024-08-05,CUST6243,Electronics,Headphones,5284,2,0.23,8137.36,1402.3,North,Jaipur,Net Banking
ORD4187,2024-11-30,CUST7527,Clothing,Jacket,6308,2,0.27,9209.68,699.09,North,Mumbai,Debit Card
ORD4188,2023-03-25,CUST3581,Clothing,Jacket,8751,2,0.3,12251.4,3299.36,East,Bangalore,Net Banking
ORD4189,2024-10-17,CUST1067,Clothing,Jeans,4703,5,0.32,15990.2,2490.65,South,Delhi,Cash
ORD4190,2024-10-12,CUST1042,Electronics,Mobile,4705,2,0.3,6587.0,1292.14,South,Delhi,Credit Card
ORD4191,2023-04-26,CUST9550,Sports,Fitness,6518,4,0.06,24507.68,6088.72,North,Bangalore,Cash
ORD4192,2024-08-29,CUST2441,Clothing,Jeans,778,5,0.17,3228.7,739.63,South,Jaipur,Net Banking
ORD4193,2024-12-22,CUST2364,Clothing,Jeans,9587,4,0.09,34896.68,5094.23,West,Chennai,UPI
ORD4194,2024-06-07,CUST3966,Electronics,Laptop,7921,3,0.3,16634.1,4340.71,East,Mumbai,Credit Card
ORD4195,2024-01-16,CUST5890,Electronics,Tablet,1817,4,0.31,5014.92,341.25,South,Kolkata,Debit Card
ORD4196,2023-03-08,CUST8224,Clothing,Shirt,160,1,0.08,147.2,28.13,South,Chennai,Debit Card
ORD4197,2023-05-21,CUST5666,Home,Furniture,9761,4,0.05,37091.8,6494.89,East,Delhi,Credit Card
ORD4198,2023-07-04,CUST5787,Sports,Outdoor,343,5,0.05,1629.25,193.84,South,Chennai,Cash
ORD4199,2023-04-02,CUST5625,Electronics,Tablet,7691,3,0.11,20534.97,3031.55,South,Jaipur,Credit Card
ORD4200,2023-03-05,CUST3196,Electronics,Tablet,4147,5,0.21,16380.65,3537.69,North,Kolkata,Debit Card
ORD4201,2023-03-17,CUST4239,Sports,Outdoor,3702,2,0.02,7255.92,1240.38,North,Chennai,Net Banking
ORD4202,2023-04-21,CUST2724,Home,Decor,7776,4,0.34,20528.64,1542.8,South,Chennai,Debit Card
ORD4203,2024-02-09,CUST7795,Sports,Equipment,9635,2,0.27,14067.1,3140.83,North,Kolkata,Credit Card
ORD4204,2024-03-27,CUST7971,Sports,Outdoor,5573,5,0.17,23127.95,2466.36,West,Delhi,Net Banking
ORD4205,2023-10-20,CUST8380,Home,Decor,7312,5,0.04,35097.6,10413.72,East,Chennai,UPI
ORD4206,2023-02-01,CUST4681,Home,Kitchen,8033,4,0.33,21528.44,3361.91,West,Bangalore,UPI
ORD4207,2024-09-19,CUST4052,Sports,Equipment,7702,2,0.07,14325.72,1611.49,West,Delhi,Net Banking
ORD4208,2024-08-02,CUST8823,Home,Furniture,403,1,0.13,350.61,24.48,North,Jaipur,UPI
ORD4209,2024-02-29,CUST4942,Sports,Equipment,6951,3,0.17,17307.99,2419.05,South,Delhi,UPI
ORD4210,2023-10-28,CUST4674,Home,Appliances,181,5,0.05,859.75,200.59,North,Delhi,Cash
ORD4211,2023-07-11,CUST5693,Electronics,Headphones,3909,4,0.09,14228.76,4015.06,East,Chennai,Credit Card
ORD4212,2023-05-17,CUST8993,Sports,Equipment,3221,2,0.25,4831.5,1318.82,South,Jaipur,Credit Card
ORD4213,2024-09-05,CUST4258,Electronics,Headphones,5184,3,0.34,10264.32,1062.56,West,Jaipur,Net Banking
ORD4214,2023-05-07,CUST9727,Clothing,T-shirt,6023,1,0.03,5842.31,460.31,West,Delhi,Net Banking
ORD4215,2024-01-19,CUST7467,Sports,Equipment,7528,1,0.12,6624.64,495.95,South,Kolkata,Debit Card
ORD4216,2023-04-17,CUST7897,Home,Decor,8812,5,0.3,30842.0,9146.93,West,Jaipur,UPI
ORD4217,2024-07-14,CUST7099,Sports,Equipment,4261,4,0.0,17044.0,931.82,South,Chennai,Debit Card
